order_id,order_date,product,category,price,quantity,total_sales,city,platform,payment_method,order_status
13822,2025-10-02,Car Dash Camera,Electronics,3947,4,15788,Hyderabad,Shopify,Net Banking,Delivered
13823,2025-10-16,Car Vacuum Cleaner,Electronics,14387,4,57548,Bangalore,Amazon,UPI,Returned
13824,2025-09-07,Reverse Parking Camera,Electronics,14367,1,14367,Pune,Shopify,Card,Returned
13825,2025-07-04,Car LED Light,Accessories,5965,2,11930,Hyderabad,Flipkart,UPI,Delivered
13826,2025-06-20,Car Seat Cover,Accessories,2098,1,2098,Udaipur,Flipkart,Net Banking,Cancelled
13827,2025-05-04,Car Dash Camera,Electronics,10368,3,31104,Mumbai,Shopify,COD,Shipped
13828,2025-07-07,Car Music System,Electronics,3133,3,9399,Hyderabad,Shopify,COD,Shipped
13829,2025-06-25,Car Dash Camera,Electronics,2001,2,4002,Udaipur,Shopify,Net Banking,Returned
13830,2025-11-29,Car LED Light,Accessories,6747,3,20241,Ahmedabad,Flipkart,Card,Returned
13831,2025-10-02,Car Music System,Electronics,4195,2,8390,Ahmedabad,Flipkart,COD,Delivered
13832,2025-09-06,Reverse Parking Camera,Electronics,13173,3,39519,Udaipur,Flipkart,COD,Delivered
13833,2025-03-21,Car Floor Mat,Accessories,6893,1,6893,Udaipur,Shopify,UPI,Cancelled
13834,2025-04-20,Car Floor Mat,Accessories,3046,2,6092,Udaipur,Flipkart,UPI,Returned
13835,2025-05-09,Car Seat Cover,Accessories,7918,1,7918,Pune,Shopify,Net Banking,Delivered
13836,2025-12-09,Car Dash Camera,Electronics,12252,4,49008,Hyderabad,Shopify,Card,Returned
13837,2026-01-01,Car LED Light,Accessories,9409,3,28227,Ahmedabad,Shopify,COD,Delivered
13838,2025-09-13,Android Car Display,Electronics,11979,2,23958,Udaipur,Flipkart,Net Banking,Delivered
13839,2025-04-08,Car LED Light,Accessories,7860,1,7860,Pune,Amazon,UPI,Delivered
13840,2025-12-04,Car Air Freshener,Accessories,6000,1,6000,Delhi,Amazon,Net Banking,Delivered
13841,2025-10-22,Car Floor Mat,Accessories,7836,3,23508,Delhi,Flipkart,Net Banking,Cancelled
13842,2025-12-15,Android Car Display,Electronics,5421,3,16263,Mumbai,Flipkart,Card,Delivered
13843,2025-12-07,Car Vacuum Cleaner,Electronics,9774,2,19548,Pune,Flipkart,Net Banking,Cancelled
13844,2025-09-07,Car Vacuum Cleaner,Electronics,3543,4,14172,Jaipur,Flipkart,COD,Shipped
13845,2025-08-21,Car Seat Cover,Accessories,8312,1,8312,Bangalore,Amazon,Card,Returned
13846,2025-06-26,Car LED Light,Accessories,3800,2,7600,Mumbai,Amazon,UPI,Delivered
13847,2025-11-06,Car Dash Camera,Electronics,3405,1,3405,Hyderabad,Flipkart,Card,Shipped
13848,2025-08-10,Car Dash Camera,Electronics,10367,2,20734,Pune,Shopify,Card,Returned
13849,2025-08-15,Car Air Freshener,Accessories,11969,4,47876,Mumbai,Shopify,COD,Delivered
13850,2025-12-07,Car Phone Holder,Accessories,11827,1,11827,Delhi,Flipkart,Card,Returned
13851,2025-10-15,Car Floor Mat,Accessories,14119,3,42357,Bangalore,Flipkart,UPI,Cancelled
13852,2025-05-02,Car Vacuum Cleaner,Electronics,3273,4,13092,Hyderabad,Shopify,COD,Delivered
13853,2025-08-08,Car Music System,Electronics,14822,4,59288,Mumbai,Amazon,Card,Cancelled
13854,2025-02-08,Car Phone Holder,Accessories,13354,2,26708,Udaipur,Shopify,Card,Returned
13855,2025-02-12,Car Music System,Electronics,13490,4,53960,Mumbai,Shopify,Net Banking,Cancelled
13856,2025-07-21,Car Vacuum Cleaner,Electronics,13571,3,40713,Ahmedabad,Flipkart,COD,Returned
13857,2025-04-03,Car Floor Mat,Accessories,6399,2,12798,Ahmedabad,Shopify,COD,Returned
13858,2025-09-24,Car Dash Camera,Electronics,1551,1,1551,Mumbai,Shopify,COD,Delivered
13859,2025-04-07,Car Phone Holder,Accessories,6559,4,26236,Delhi,Shopify,COD,Cancelled
13860,2025-12-20,Car Seat Cover,Accessories,3676,1,3676,Jaipur,Flipkart,Net Banking,Returned
13861,2025-09-12,Car LED Light,Accessories,9099,3,27297,Mumbai,Flipkart,Net Banking,Cancelled
13862,2025-05-14,Car Music System,Electronics,757,1,757,Jaipur,Amazon,Card,Returned
13863,2025-02-26,Car Dash Camera,Electronics,1277,1,1277,Bangalore,Flipkart,Card,Cancelled
13864,2025-01-01,Car Floor Mat,Accessories,487,2,974,Hyderabad,Flipkart,COD,Shipped
13865,2025-08-04,Car Air Freshener,Accessories,1057,1,1057,Hyderabad,Flipkart,UPI,Cancelled
13866,2025-11-06,Car Air Freshener,Accessories,6480,2,12960,Ahmedabad,Amazon,Net Banking,Shipped
13867,2025-11-22,Car Air Freshener,Accessories,11589,1,11589,Pune,Amazon,UPI,Shipped
13868,2025-10-07,Car Music System,Electronics,984,3,2952,Pune,Shopify,UPI,Returned
13869,2025-10-22,Car LED Light,Accessories,8508,4,34032,Jaipur,Amazon,Card,Cancelled
13870,2025-12-02,Car Floor Mat,Accessories,14143,3,42429,Ahmedabad,Flipkart,COD,Shipped
13871,2025-10-29,Car Air Freshener,Accessories,5190,1,5190,Mumbai,Flipkart,UPI,Returned
13872,2025-07-18,Car Phone Holder,Accessories,10281,1,10281,Udaipur,Shopify,UPI,Shipped
13873,2025-03-08,Car Seat Cover,Accessories,4059,3,12177,Ahmedabad,Shopify,UPI,Shipped
13874,2025-07-11,Car Seat Cover,Accessories,2321,1,2321,Mumbai,Amazon,Net Banking,Cancelled
13875,2025-01-06,Reverse Parking Camera,Electronics,6710,4,26840,Hyderabad,Flipkart,Card,Delivered
13876,2025-11-03,Car Vacuum Cleaner,Electronics,4340,1,4340,Jaipur,Shopify,Net Banking,Cancelled
13877,2025-01-02,Car Vacuum Cleaner,Electronics,3115,4,12460,Bangalore,Amazon,UPI,Shipped
13878,2025-10-09,Reverse Parking Camera,Electronics,12341,1,12341,Hyderabad,Flipkart,COD,Delivered
13879,2025-04-12,Car Music System,Electronics,14469,2,28938,Ahmedabad,Shopify,Card,Returned
13880,2025-01-03,Car Phone Holder,Accessories,11481,1,11481,Pune,Flipkart,Net Banking,Cancelled
13881,2025-09-03,Car Vacuum Cleaner,Electronics,14247,1,14247,Udaipur,Flipkart,COD,Shipped
13882,2025-03-04,Reverse Parking Camera,Electronics,3866,3,11598,Delhi,Amazon,UPI,Returned
13883,2025-03-19,Car Seat Cover,Accessories,13535,1,13535,Jaipur,Amazon,UPI,Returned
13884,2025-10-17,Car Vacuum Cleaner,Electronics,8708,4,34832,Delhi,Amazon,COD,Shipped
13885,2025-02-11,Car LED Light,Accessories,8373,4,33492,Hyderabad,Shopify,UPI,Cancelled
13886,2025-09-14,Car Seat Cover,Accessories,5959,4,23836,Hyderabad,Amazon,COD,Delivered
13887,2025-01-03,Car Music System,Electronics,4455,4,17820,Ahmedabad,Amazon,Net Banking,Returned
13888,2025-11-21,Android Car Display,Electronics,13557,2,27114,Ahmedabad,Amazon,Card,Shipped
13889,2025-03-01,Car Floor Mat,Accessories,9452,3,28356,Hyderabad,Flipkart,Net Banking,Shipped
13890,2025-01-05,Car Floor Mat,Accessories,14352,1,14352,Pune,Flipkart,Card,Returned
13891,2025-12-13,Car Vacuum Cleaner,Electronics,11048,4,44192,Jaipur,Amazon,Net Banking,Cancelled
13892,2025-04-01,Car Seat Cover,Accessories,4029,2,8058,Udaipur,Shopify,Net Banking,Shipped
13893,2025-05-16,Car Vacuum Cleaner,Electronics,12668,4,50672,Ahmedabad,Amazon,UPI,Returned
13894,2025-10-28,Android Car Display,Electronics,4902,1,4902,Udaipur,Shopify,Net Banking,Cancelled
13895,2025-06-26,Car LED Light,Accessories,9170,1,9170,Pune,Amazon,COD,Returned
13896,2025-08-21,Car Music System,Electronics,8224,1,8224,Ahmedabad,Shopify,COD,Shipped
13897,2025-02-23,Car Floor Mat,Accessories,13930,1,13930,Mumbai,Amazon,Net Banking,Shipped
13898,2025-07-05,Car Floor Mat,Accessories,5324,4,21296,Udaipur,Shopify,COD,Shipped
13899,2025-09-20,Car Vacuum Cleaner,Electronics,7858,2,15716,Hyderabad,Amazon,Card,Shipped
13900,2025-09-17,Reverse Parking Camera,Electronics,3742,3,11226,Ahmedabad,Flipkart,UPI,Cancelled
13901,2025-12-17,Reverse Parking Camera,Electronics,470,3,1410,Pune,Shopify,COD,Shipped
13902,2025-07-14,Car Seat Cover,Accessories,14109,4,56436,Bangalore,Shopify,Net Banking,Delivered
13903,2025-07-29,Car Phone Holder,Accessories,8809,2,17618,Hyderabad,Amazon,Net Banking,Shipped
13904,2025-08-28,Car Air Freshener,Accessories,7493,3,22479,Delhi,Shopify,Card,Shipped
13905,2025-09-12,Car Music System,Electronics,6464,2,12928,Hyderabad,Shopify,Card,Shipped
13906,2025-01-29,Car LED Light,Accessories,11278,1,11278,Hyderabad,Amazon,COD,Delivered
13907,2025-03-30,Car Music System,Electronics,9375,4,37500,Bangalore,Shopify,UPI,Shipped
13908,2025-05-28,Android Car Display,Electronics,11001,2,22002,Jaipur,Amazon,Card,Cancelled
13909,2025-04-21,Car Phone Holder,Accessories,1150,2,2300,Jaipur,Flipkart,COD,Shipped
13910,2025-12-29,Car Seat Cover,Accessories,13202,4,52808,Delhi,Flipkart,COD,Cancelled
13911,2025-12-02,Car Seat Cover,Accessories,6834,3,20502,Bangalore,Amazon,COD,Shipped
13912,2025-06-15,Android Car Display,Electronics,14717,4,58868,Bangalore,Shopify,COD,Delivered
13913,2025-05-05,Car Music System,Electronics,8587,3,25761,Hyderabad,Shopify,UPI,Delivered
13914,2025-05-10,Car Floor Mat,Accessories,14414,3,43242,Ahmedabad,Flipkart,Net Banking,Returned
13915,2025-10-24,Car Phone Holder,Accessories,2047,1,2047,Delhi,Flipkart,Card,Returned
13916,2025-09-29,Car Vacuum Cleaner,Electronics,5395,2,10790,Delhi,Flipkart,Card,Shipped
13917,2025-03-09,Car Floor Mat,Accessories,12754,3,38262,Ahmedabad,Flipkart,UPI,Shipped
13918,2025-10-09,Android Car Display,Electronics,14384,4,57536,Hyderabad,Shopify,Net Banking,Delivered
13919,2025-10-30,Car Music System,Electronics,988,2,1976,Bangalore,Amazon,UPI,Cancelled
13920,2025-02-17,Car LED Light,Accessories,8173,1,8173,Ahmedabad,Shopify,Net Banking,Shipped
13921,2025-10-04,Car Phone Holder,Accessories,9997,2,19994,Hyderabad,Shopify,Net Banking,Cancelled
13922,2025-12-25,Android Car Display,Electronics,8443,2,16886,Mumbai,Flipkart,Card,Returned
13923,2025-03-30,Reverse Parking Camera,Electronics,6235,4,24940,Mumbai,Flipkart,Net Banking,Returned
13924,2025-01-05,Car Dash Camera,Electronics,2181,4,8724,Jaipur,Amazon,Card,Delivered
13925,2025-06-15,Car Air Freshener,Accessories,373,1,373,Mumbai,Shopify,UPI,Cancelled
13926,2025-06-23,Android Car Display,Electronics,8289,3,24867,Mumbai,Amazon,UPI,Cancelled
13927,2025-02-12,Car Music System,Electronics,12270,1,12270,Hyderabad,Flipkart,COD,Returned
13928,2025-05-22,Car Dash Camera,Electronics,1394,4,5576,Hyderabad,Shopify,Card,Delivered
13929,2025-07-27,Car Seat Cover,Accessories,14528,3,43584,Pune,Amazon,Net Banking,Returned
13930,2025-07-02,Car Seat Cover,Accessories,13078,1,13078,Bangalore,Flipkart,Net Banking,Returned
13931,2025-04-28,Car Dash Camera,Electronics,3098,1,3098,Pune,Amazon,Net Banking,Returned
13932,2025-04-14,Car Dash Camera,Electronics,12341,2,24682,Delhi,Shopify,COD,Shipped
13933,2025-07-23,Car Music System,Electronics,4197,2,8394,Delhi,Flipkart,UPI,Delivered
13934,2025-11-01,Car Dash Camera,Electronics,5798,4,23192,Bangalore,Amazon,Card,Shipped
13935,2025-12-06,Car Air Freshener,Accessories,1536,3,4608,Ahmedabad,Shopify,UPI,Shipped
13936,2025-01-23,Car Seat Cover,Accessories,1867,3,5601,Mumbai,Shopify,Net Banking,Shipped
13937,2025-12-09,Reverse Parking Camera,Electronics,14177,4,56708,Bangalore,Amazon,Card,Returned
13938,2025-01-24,Car LED Light,Accessories,9662,2,19324,Mumbai,Shopify,Card,Returned
13939,2025-12-27,Car Music System,Electronics,4203,2,8406,Bangalore,Shopify,Net Banking,Delivered
13940,2025-09-02,Car Dash Camera,Electronics,9726,2,19452,Ahmedabad,Shopify,Card,Delivered
13941,2025-06-15,Car Vacuum Cleaner,Electronics,9074,3,27222,Mumbai,Amazon,Net Banking,Cancelled
13942,2025-02-12,Reverse Parking Camera,Electronics,10882,4,43528,Udaipur,Shopify,Card,Delivered
13943,2025-06-04,Car Air Freshener,Accessories,5776,4,23104,Mumbai,Flipkart,Card,Returned
13944,2025-05-02,Android Car Display,Electronics,13582,4,54328,Pune,Amazon,Net Banking,Cancelled
13945,2025-09-22,Car Vacuum Cleaner,Electronics,10151,1,10151,Jaipur,Shopify,UPI,Cancelled
13946,2025-08-19,Car Dash Camera,Electronics,11000,4,44000,Jaipur,Shopify,Net Banking,Shipped
13947,2025-06-02,Car Air Freshener,Accessories,3115,3,9345,Jaipur,Shopify,COD,Cancelled
13948,2025-11-15,Car Vacuum Cleaner,Electronics,14389,3,43167,Hyderabad,Shopify,Net Banking,Cancelled
13949,2025-07-05,Reverse Parking Camera,Electronics,14505,4,58020,Hyderabad,Amazon,COD,Shipped
13950,2025-03-22,Car Dash Camera,Electronics,3950,1,3950,Delhi,Amazon,COD,Delivered
13951,2025-08-30,Car Dash Camera,Electronics,2353,3,7059,Pune,Amazon,UPI,Delivered
13952,2025-11-04,Reverse Parking Camera,Electronics,5003,1,5003,Mumbai,Flipkart,COD,Shipped
13953,2025-03-07,Car Phone Holder,Accessories,8129,4,32516,Udaipur,Amazon,Net Banking,Shipped
13954,2025-05-14,Car Music System,Electronics,2362,3,7086,Bangalore,Amazon,Card,Shipped
13955,2025-11-01,Reverse Parking Camera,Electronics,4083,1,4083,Mumbai,Shopify,COD,Delivered
13956,2025-03-17,Car LED Light,Accessories,11420,3,34260,Hyderabad,Amazon,UPI,Delivered
13957,2025-07-22,Car Air Freshener,Accessories,3320,2,6640,Udaipur,Amazon,COD,Shipped
13958,2025-01-06,Car Vacuum Cleaner,Electronics,7199,1,7199,Mumbai,Shopify,COD,Cancelled
13959,2025-04-22,Reverse Parking Camera,Electronics,13361,2,26722,Ahmedabad,Shopify,COD,Shipped
13960,2025-10-22,Car Dash Camera,Electronics,2980,2,5960,Jaipur,Shopify,COD,Shipped
13961,2025-09-02,Car Floor Mat,Accessories,11662,4,46648,Mumbai,Flipkart,Card,Delivered
13962,2025-03-25,Car Music System,Electronics,3022,4,12088,Udaipur,Flipkart,Card,Shipped
13963,2025-04-14,Car Vacuum Cleaner,Electronics,473,1,473,Bangalore,Shopify,UPI,Delivered
13964,2025-08-21,Car Seat Cover,Accessories,7383,3,22149,Pune,Amazon,COD,Returned
13965,2025-05-08,Car Music System,Electronics,7699,4,30796,Ahmedabad,Flipkart,COD,Delivered
13966,2025-03-05,Car Dash Camera,Electronics,3184,2,6368,Pune,Shopify,Net Banking,Cancelled
13967,2025-08-15,Car Seat Cover,Accessories,12337,4,49348,Ahmedabad,Flipkart,Card,Cancelled
13968,2025-10-28,Car Dash Camera,Electronics,4087,4,16348,Delhi,Flipkart,COD,Cancelled
13969,2025-12-19,Reverse Parking Camera,Electronics,14474,2,28948,Ahmedabad,Amazon,Net Banking,Cancelled
13970,2025-05-08,Car Vacuum Cleaner,Electronics,7782,2,15564,Mumbai,Amazon,Card,Delivered
13971,2025-06-24,Car Air Freshener,Accessories,4108,3,12324,Jaipur,Shopify,Card,Delivered
13972,2025-06-08,Car Music System,Electronics,4068,4,16272,Mumbai,Amazon,Card,Returned
13973,2025-11-21,Car Air Freshener,Accessories,4453,1,4453,Ahmedabad,Amazon,Net Banking,Cancelled
13974,2025-06-27,Car Seat Cover,Accessories,4260,2,8520,Delhi,Flipkart,UPI,Shipped
13975,2025-03-09,Car Seat Cover,Accessories,2356,2,4712,Ahmedabad,Amazon,UPI,Shipped
13976,2025-06-16,Car LED Light,Accessories,6290,3,18870,Hyderabad,Amazon,COD,Delivered
13977,2025-11-28,Car Dash Camera,Electronics,2788,2,5576,Udaipur,Flipkart,Net Banking,Returned
13978,2025-07-10,Car LED Light,Accessories,1589,2,3178,Ahmedabad,Amazon,Card,Returned
13979,2025-09-06,Car Phone Holder,Accessories,8667,1,8667,Mumbai,Shopify,UPI,Cancelled
13980,2025-04-25,Car Vacuum Cleaner,Electronics,649,3,1947,Udaipur,Shopify,COD,Delivered
13981,2025-02-26,Reverse Parking Camera,Electronics,11980,4,47920,Ahmedabad,Shopify,Net Banking,Returned
13982,2025-07-20,Car Vacuum Cleaner,Electronics,8429,1,8429,Pune,Amazon,Card,Cancelled
13983,2025-01-09,Car Dash Camera,Electronics,7010,2,14020,Pune,Amazon,Net Banking,Cancelled
13984,2025-08-10,Car LED Light,Accessories,11299,3,33897,Jaipur,Flipkart,Card,Delivered
13985,2025-02-07,Car Seat Cover,Accessories,7807,4,31228,Ahmedabad,Amazon,COD,Cancelled
13986,2025-09-14,Car Seat Cover,Accessories,5451,4,21804,Ahmedabad,Shopify,Net Banking,Shipped
13987,2025-06-06,Car Air Freshener,Accessories,14673,1,14673,Jaipur,Shopify,Card,Shipped
13988,2025-10-31,Car Seat Cover,Accessories,8576,1,8576,Delhi,Amazon,UPI,Delivered
13989,2025-02-19,Car Dash Camera,Electronics,12838,4,51352,Delhi,Shopify,Card,Cancelled
13990,2025-10-03,Car Air Freshener,Accessories,13916,1,13916,Jaipur,Amazon,COD,Shipped
13991,2025-10-12,Car LED Light,Accessories,6622,2,13244,Mumbai,Flipkart,Net Banking,Returned
13992,2025-08-04,Car LED Light,Accessories,8941,3,26823,Delhi,Flipkart,UPI,Shipped
13993,2025-07-14,Car Vacuum Cleaner,Electronics,6857,2,13714,Hyderabad,Amazon,UPI,Delivered
13994,2025-03-22,Car Air Freshener,Accessories,2857,4,11428,Delhi,Shopify,UPI,Returned
13995,2025-08-23,Car Air Freshener,Accessories,2828,2,5656,Jaipur,Flipkart,Net Banking,Returned
13996,2025-12-31,Car Seat Cover,Accessories,7936,2,15872,Delhi,Shopify,Card,Delivered
13997,2025-09-24,Car Floor Mat,Accessories,10190,4,40760,Ahmedabad,Amazon,COD,Returned
13998,2025-07-30,Car Dash Camera,Electronics,10254,2,20508,Hyderabad,Amazon,COD,Shipped
13999,2025-08-11,Car Air Freshener,Accessories,4616,1,4616,Pune,Shopify,Net Banking,Shipped
14000,2025-09-09,Car Vacuum Cleaner,Electronics,1420,3,4260,Mumbai,Amazon,Net Banking,Returned
14001,2025-06-29,Car Vacuum Cleaner,Electronics,7363,1,7363,Ahmedabad,Flipkart,Card,Returned
14002,2025-09-15,Car Phone Holder,Accessories,12596,1,12596,Delhi,Shopify,Net Banking,Cancelled
14003,2025-01-17,Reverse Parking Camera,Electronics,2701,1,2701,Bangalore,Flipkart,COD,Shipped
14004,2025-05-03,Car Vacuum Cleaner,Electronics,12725,2,25450,Hyderabad,Shopify,Net Banking,Shipped
14005,2025-02-20,Car Phone Holder,Accessories,601,2,1202,Pune,Flipkart,Net Banking,Delivered
14006,2025-08-01,Reverse Parking Camera,Electronics,13124,2,26248,Mumbai,Flipkart,COD,Shipped
14007,2025-03-15,Car Music System,Electronics,506,1,506,Udaipur,Shopify,UPI,Cancelled
14008,2025-06-22,Car Vacuum Cleaner,Electronics,13703,3,41109,Ahmedabad,Amazon,UPI,Returned
14009,2025-09-17,Car Dash Camera,Electronics,9964,1,9964,Delhi,Shopify,Card,Shipped
14010,2025-05-02,Car Floor Mat,Accessories,10639,4,42556,Hyderabad,Amazon,COD,Shipped
14011,2025-01-07,Car LED Light,Accessories,6718,2,13436,Jaipur,Flipkart,Card,Cancelled
14012,2025-10-25,Car Seat Cover,Accessories,750,1,750,Mumbai,Flipkart,Card,Returned
14013,2025-11-13,Car Music System,Electronics,10377,3,31131,Jaipur,Amazon,Net Banking,Returned
14014,2025-06-10,Car LED Light,Accessories,7470,4,29880,Udaipur,Flipkart,Net Banking,Cancelled
14015,2025-12-21,Android Car Display,Electronics,10444,4,41776,Jaipur,Flipkart,UPI,Shipped
14016,2025-03-21,Car Music System,Electronics,2680,3,8040,Hyderabad,Flipkart,Net Banking,Delivered
14017,2025-05-08,Car Seat Cover,Accessories,3018,2,6036,Delhi,Amazon,Card,Returned
14018,2025-08-28,Car Seat Cover,Accessories,6399,4,25596,Hyderabad,Amazon,Card,Returned
14019,2025-09-23,Car LED Light,Accessories,11101,3,33303,Delhi,Flipkart,UPI,Cancelled
14020,2025-06-22,Android Car Display,Electronics,14759,1,14759,Mumbai,Flipkart,Net Banking,Shipped
14021,2025-04-03,Car Seat Cover,Accessories,11926,1,11926,Jaipur,Shopify,Card,Shipped
14022,2025-05-22,Android Car Display,Electronics,9365,3,28095,Hyderabad,Shopify,UPI,Shipped
14023,2025-06-17,Car Phone Holder,Accessories,7120,1,7120,Bangalore,Flipkart,Net Banking,Returned
14024,2025-06-05,Android Car Display,Electronics,13576,3,40728,Udaipur,Amazon,UPI,Cancelled
14025,2025-12-22,Car Music System,Electronics,13394,3,40182,Bangalore,Flipkart,Net Banking,Cancelled
14026,2025-05-01,Car LED Light,Accessories,4302,4,17208,Hyderabad,Amazon,COD,Returned
14027,2025-02-26,Car Seat Cover,Accessories,4008,1,4008,Delhi,Shopify,Card,Shipped
14028,2025-05-15,Car Floor Mat,Accessories,10643,1,10643,Mumbai,Shopify,Card,Shipped
14029,2025-01-13,Car Seat Cover,Accessories,6578,1,6578,Udaipur,Flipkart,UPI,Delivered
14030,2025-06-11,Car LED Light,Accessories,13646,2,27292,Pune,Shopify,Card,Returned
14031,2025-05-29,Car Air Freshener,Accessories,7004,2,14008,Mumbai,Amazon,Card,Returned
14032,2025-04-12,Car LED Light,Accessories,4902,1,4902,Mumbai,Shopify,UPI,Delivered
14033,2025-06-09,Android Car Display,Electronics,10679,1,10679,Delhi,Flipkart,UPI,Cancelled
14034,2025-08-16,Car Music System,Electronics,5458,1,5458,Delhi,Flipkart,COD,Shipped
14035,2025-08-01,Car Seat Cover,Accessories,8530,3,25590,Delhi,Shopify,COD,Delivered
14036,2025-06-01,Car Floor Mat,Accessories,7725,1,7725,Hyderabad,Shopify,Card,Delivered
14037,2025-05-15,Car Seat Cover,Accessories,3542,1,3542,Ahmedabad,Flipkart,COD,Returned
14038,2025-08-23,Car Air Freshener,Accessories,2350,2,4700,Ahmedabad,Shopify,Net Banking,Returned
14039,2025-01-14,Car Seat Cover,Accessories,7754,3,23262,Jaipur,Amazon,Net Banking,Returned
14040,2025-01-02,Car Dash Camera,Electronics,10429,4,41716,Jaipur,Amazon,UPI,Cancelled
14041,2025-02-15,Car Floor Mat,Accessories,12551,3,37653,Bangalore,Shopify,Net Banking,Returned
14042,2025-01-09,Car LED Light,Accessories,370,4,1480,Jaipur,Amazon,Net Banking,Shipped
14043,2025-12-26,Car Vacuum Cleaner,Electronics,4129,1,4129,Delhi,Flipkart,Net Banking,Shipped
14044,2025-02-11,Car Phone Holder,Accessories,1735,1,1735,Delhi,Shopify,Net Banking,Returned
14045,2025-03-26,Car Dash Camera,Electronics,6968,1,6968,Ahmedabad,Amazon,Net Banking,Delivered
14046,2025-02-01,Car Floor Mat,Accessories,5028,1,5028,Udaipur,Flipkart,COD,Shipped
14047,2025-10-15,Car Air Freshener,Accessories,10121,3,30363,Pune,Shopify,COD,Returned
14048,2025-01-07,Android Car Display,Electronics,1436,4,5744,Jaipur,Flipkart,UPI,Delivered
14049,2025-08-28,Car Seat Cover,Accessories,14915,4,59660,Delhi,Amazon,Net Banking,Shipped
14050,2025-06-10,Car Phone Holder,Accessories,11012,4,44048,Udaipur,Shopify,Card,Cancelled
14051,2025-02-26,Car Seat Cover,Accessories,7576,1,7576,Mumbai,Flipkart,UPI,Shipped
14052,2025-11-12,Car Seat Cover,Accessories,898,3,2694,Delhi,Amazon,UPI,Returned
14053,2025-07-02,Car Dash Camera,Electronics,5112,1,5112,Ahmedabad,Shopify,Net Banking,Shipped
14054,2025-04-30,Car Dash Camera,Electronics,4026,2,8052,Udaipur,Shopify,Net Banking,Returned
14055,2025-10-18,Car Vacuum Cleaner,Electronics,2950,2,5900,Mumbai,Flipkart,UPI,Cancelled
14056,2025-01-01,Car Phone Holder,Accessories,6201,2,12402,Delhi,Flipkart,Card,Shipped
14057,2025-07-17,Car Floor Mat,Accessories,6001,2,12002,Mumbai,Shopify,Net Banking,Shipped
14058,2025-04-21,Car Phone Holder,Accessories,2000,4,8000,Udaipur,Flipkart,Card,Returned
14059,2025-04-11,Android Car Display,Electronics,8415,2,16830,Ahmedabad,Shopify,Net Banking,Returned
14060,2025-09-03,Car Phone Holder,Accessories,13990,2,27980,Pune,Shopify,Net Banking,Delivered
14061,2025-05-04,Car Dash Camera,Electronics,11790,1,11790,Udaipur,Shopify,Card,Delivered
14062,2025-08-14,Car Air Freshener,Accessories,10277,4,41108,Delhi,Flipkart,UPI,Returned
14063,2025-09-02,Car Vacuum Cleaner,Electronics,9462,1,9462,Jaipur,Flipkart,Net Banking,Cancelled
14064,2025-07-18,Car LED Light,Accessories,14731,1,14731,Bangalore,Flipkart,UPI,Shipped
14065,2025-07-09,Reverse Parking Camera,Electronics,9430,2,18860,Udaipur,Flipkart,COD,Shipped
14066,2025-01-08,Car Phone Holder,Accessories,13728,4,54912,Mumbai,Flipkart,COD,Returned
14067,2025-11-03,Car Air Freshener,Accessories,380,2,760,Jaipur,Flipkart,Card,Shipped
14068,2025-07-23,Car LED Light,Accessories,12166,4,48664,Bangalore,Flipkart,COD,Cancelled
14069,2025-06-18,Reverse Parking Camera,Electronics,13960,1,13960,Delhi,Shopify,Card,Shipped
14070,2025-12-08,Car Seat Cover,Accessories,416,1,416,Mumbai,Amazon,UPI,Delivered
14071,2025-08-01,Car Vacuum Cleaner,Electronics,7248,1,7248,Mumbai,Shopify,Net Banking,Cancelled
14072,2025-11-16,Android Car Display,Electronics,4525,3,13575,Mumbai,Amazon,UPI,Cancelled
14073,2025-12-02,Car Seat Cover,Accessories,1068,2,2136,Jaipur,Shopify,COD,Shipped
14074,2025-12-15,Reverse Parking Camera,Electronics,10531,1,10531,Pune,Flipkart,Card,Cancelled
14075,2025-05-16,Car Phone Holder,Accessories,1505,1,1505,Udaipur,Shopify,UPI,Shipped
14076,2025-11-18,Car Air Freshener,Accessories,10590,2,21180,Pune,Flipkart,COD,Shipped
14077,2025-03-06,Car LED Light,Accessories,10227,2,20454,Mumbai,Shopify,Card,Cancelled
14078,2025-02-11,Car Seat Cover,Accessories,7028,2,14056,Pune,Flipkart,UPI,Shipped
14079,2025-01-15,Car Floor Mat,Accessories,1334,2,2668,Bangalore,Amazon,Net Banking,Returned
14080,2025-11-08,Car LED Light,Accessories,11609,4,46436,Jaipur,Flipkart,Card,Returned
14081,2025-07-31,Reverse Parking Camera,Electronics,9983,1,9983,Hyderabad,Flipkart,COD,Delivered
14082,2025-10-23,Car Phone Holder,Accessories,2714,2,5428,Mumbai,Shopify,Card,Cancelled
14083,2025-11-22,Car Vacuum Cleaner,Electronics,2592,2,5184,Pune,Flipkart,UPI,Cancelled
14084,2025-08-25,Car Floor Mat,Accessories,14850,2,29700,Udaipur,Shopify,COD,Cancelled
14085,2025-11-11,Car Music System,Electronics,5428,2,10856,Pune,Flipkart,COD,Returned
14086,2025-11-19,Android Car Display,Electronics,4861,2,9722,Pune,Shopify,Net Banking,Delivered
14087,2025-04-24,Car LED Light,Accessories,1518,3,4554,Jaipur,Amazon,Net Banking,Returned
